"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
1050,571578,"Corbin, Patrick",2750,38.2,0.211,0.195,0.266,0.406,0.284,0.282,0.209,56,266,87.1,13,2215,80.7,81.45,222,546,504,0.7000000000000028,6.73,108,152,117,146,304,323,291
968,592662,"Ray, Robbie",3141,30.8,0.173,0.148,0.296,0.321,0.234,0.222,0.162,41,237,88.8,8,2186,88.6,88.84,236,519,449,0.20000000000000284,6.35,107,154,121,147,298,320,290
966,592351,"Gray, Jon",2537,38.1,0.156,0.143,0.226,0.3,0.238,0.234,0.159,37,237,88.1,11.5,2408,86.7,87.18,183,472,494,0.5,6.32,111,152,121,148,297,330,303
913,543101,"DeSclafani, Anthony",2558,35.7,0.224,0.143,0.29,0.367,0.276,0.29,0.235,53,237,87.9,10.6,2198,87.9,88.74,151,469,444,0.7999999999999972,6.53,110,155,116,149,300,323,295
906,656302,"Cease, Dylan",2957,30.6,0.176,0.088,0.309,0.264,0.238,0.214,0.148,34,193,83.8,20.1,2880,85.9,85.69,203,405,501,-0.20000000000000284,6.01,111,151,114,148,301,320,296
873,663903,"Singer, Brady",2287,38.2,0.241,0.141,0.299,0.382,0.294,0.302,0.246,60,249,88.1,7.1,2393,85.4,85.91,138,475,398,0.5,6.47,108,159,116,147,299,323,301
858,477132,"Kershaw, Clayton",1806,47.5,0.199,0.156,0.305,0.355,0.255,0.246,0.189,51,256,88.8,1.9,2654,87.1,87.13,238,540,318,0,6.29,109,157,115,148,300,316,291
842,641816,"Mahle, Tyler",3196,26.3,0.265,0.188,0.29,0.453,0.324,0.319,0.264,45,170,87.1,12.1,2535,86.7,87.53,95,346,496,0.7999999999999972,6.57,111,153,114,147,297,319,290
838,613534,"Adams, Austin",962,87.1,0.145,0.063,0.247,0.208,0.283,0.308,0.158,23,159,84,18.5,2836,86.9,86.2,122,346,492,-0.7000000000000028,5.82,114,152,124,146,299,320,308
818,641745,"Keller, Brad",2348,34.8,0.237,0.113,0.328,0.349,0.287,0.325,0.248,44,186,91.5,7,2582,86.1,85.59,115,381,437,-0.5,5.78,107,158,116,145,298,322,303
816,605397,"Musgrove, Joe",2938,27.8,0.16,0.098,0.231,0.258,0.228,0.261,0.195,36,225,85,13.2,2784,84.1,83.27,160,437,379,-0.7999999999999972,5.89,113,154,130,145,298,321,308
799,554430,"Wheeler, Zack",3205,24.9,0.196,0.121,0.262,0.317,0.244,0.269,0.224,39,199,85.6,10.1,2391,91.5,92.8,128,427,372,1.2999999999999972,7.11,112,152,114,149,294,323,296
779,640470,"Alzolay, Adbert",1955,39.8,0.181,0.136,0.252,0.317,0.242,0.256,0.186,36,199,85.3,13.1,2610,86.2,86.5,149,398,381,0.29999999999999716,6.25,112,156,118,150,297,321,297
766,622608,"Senzatela, Antonio",2405,31.9,0.282,0.19,0.357,0.472,0.342,0.297,0.237,61,216,89.7,7.7,2083,86.1,86.04,102,379,387,-0.09999999999999432,6.04,108,152,122,147,302,332,304
749,608566,"Márquez, Germán",2788,26.9,0.245,0.203,0.319,0.448,0.316,0.266,0.207,47,192,85,7.5,2420,86.2,85.27,154,384,365,-0.9000000000000057,5.33,111,153,119,147,300,330,303
747,645261,"Alcantara, Sandy",3095,24.1,0.189,0.146,0.252,0.335,0.252,0.244,0.186,35,185,87.1,8.2,2359,90.4,89.65,147,384,363,-0.8000000000000114,5.93,108,150,116,148,301,316,285
721,621121,"McCullers Jr., Lance",2788,25.9,0.15,0.094,0.239,0.244,0.242,0.236,0.144,24,160,85.9,15.8,2797,86,85.4,115,320,401,-0.5999999999999943,5.98,109,154,118,149,292,320,287
715,660623,"Ynoa, Huascar",1482,48.2,0.208,0.127,0.32,0.335,0.252,0.241,0.201,36,173,87.3,6.4,2425,85.1,84.95,140,354,361,-0.19999999999998863,6.09,111,152,125,148,301,322,297
715,605538,"Wisler, Matt",787,90.9,0.23,0.17,0.317,0.4,0.282,0.235,0.191,38,165,85.9,23.5,2525,81.5,80.55,107,323,392,-1,5.88,110,159,117,150,297,321,294
693,622072,"Wood, Alex",2195,31.6,0.184,0.129,0.275,0.313,0.253,0.253,0.189,40,217,88,0.3,2117,83.9,83.78,150,376,317,-0.10000000000000853,6.2,109,152,113,148,299,321,290
688,543475,"Lyles, Jordan",2964,23.2,0.229,0.186,0.241,0.415,0.286,0.31,0.252,43,188,85.3,13.3,2666,83.3,84.14,105,356,332,0.7999999999999972,6.72,110,153,123,146,302,326,294
679,663556,"McClanahan, Shane",1954,34.7,0.198,0.102,0.311,0.299,0.242,0.278,0.224,35,177,88.5,3.9,2400,89.1,90.13,144,361,318,1,6.77,103,152,116,147,301,321,293
671,547942,"Kim, Kwang Hyun",1784,37.6,0.205,0.099,0.276,0.304,0.267,0.294,0.212,33,161,87.9,13.4,2114,83.5,84.57,94,343,328,1.0999999999999943,6.73,112,155,119,148,298,317,295
665,664141,"Brubaker, JT",1944,34.2,0.228,0.255,0.304,0.484,0.316,0.288,0.209,42,184,88.7,14.6,2648,87.2,86.7,162,381,284,-0.5,5.86,110,152,119,147,303,321,290
663,663554,"Mize, Casey",2357,28.1,0.194,0.141,0.22,0.335,0.253,0.295,0.219,33,170,89.8,11.6,2239,85.9,86.96,83,295,368,1.0999999999999943,6.83,106,153,118,148,300,328,300
662,641771,"Kuhl, Chad",1436,46.1,0.228,0.203,0.28,0.43,0.324,0.304,0.219,36,158,86.3,11.9,2399,88.2,88.9,115,343,319,0.7000000000000028,6.55,108,150,117,147,299,320,289
659,543037,"Cole, Gerrit",2969,22.2,0.177,0.11,0.289,0.287,0.231,0.24,0.169,29,164,87,8.5,2600,88.4,88.81,129,319,340,0.3999999999999915,6.42,110,152,121,147,298,325,288
652,628317,"Maeda, Kenta",1775,36.7,0.232,0.192,0.269,0.424,0.327,0.279,0.195,35,151,84.6,22.4,2515,82.1,81.29,113,349,303,-0.7999999999999972,5.83,105,157,116,148,298,328,293
638,608337,"Giolito, Lucas",2970,21.5,0.173,0.18,0.2,0.353,0.228,0.235,0.2,26,150,88.1,12,2028,85.6,86.36,128,334,304,0.8000000000000114,6.59,109,152,116,149,302,320,296
638,572070,"Richards, Garrett",2331,27.4,0.282,0.188,0.352,0.47,0.34,0.313,0.253,42,149,89.3,12.5,2745,88.1,87.7,93,349,289,-0.3999999999999915,5.93,109,154,119,147,298,329,294
628,506433,"Darvish, Yu",2769,22.7,0.181,0.148,0.224,0.329,0.237,0.269,0.206,27,149,85.9,22.6,2759,81.6,81.21,67,305,323,-0.3999999999999915,6.16,115,153,135,141,298,321,310
624,642547,"Peralta, Freddy",2356,26.5,0.157,0.131,0.256,0.288,0.227,0.214,0.162,24,153,83.3,22.7,2264,80.5,81.24,129,298,326,0.7000000000000028,7.19,108,153,117,147,300,321,295
622,650895,"Castillo, Diego",936,66.5,0.13,0.103,0.19,0.233,0.188,0.206,0.155,19,146,84,12.2,2262,87.3,86.38,133,332,290,-0.8999999999999915,5.36,109,154,116,146,298,320,292
